"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
39.3207245080328,-4.30680398037732,1.32157702884055,-3.25883689440016,0.0011186996418632,0.136419560498722,"ENSG00000171564.12"
18.0590912999202,2.01724960638916,0.620701863113463,3.24994933359884,0.00115425571083645,0.136419560498722,"ENSG00000173705.9"
29.5100793915844,-3.10383919428316,0.954261608958116,-3.25260826291859,0.00114351025057535,0.136419560498722,"ENSG00000214541.3"
14.7132481589628,1.37185439433432,0.421639483910558,3.25361937551685,0.00113944839104506,0.136419560498722,"ENSG00000227110.7"
10.8359209710757,-3.14220939729984,0.963455343360938,-3.26139599406703,0.00110865095020576,0.136419560498722,"ENSG00000241680.1"
6.10350377080567,2.34053673758949,0.719734036203928,3.25194671900486,0.00114617505521587,0.136419560498722,"ENSG00000242950.7"
8.5695444209846,-4.28448990334819,1.31652394375041,-3.25439573179572,0.00113633865501246,0.136419560498722,"ENSG00000251235.3"
5.18118578580296,2.20767273174148,0.679567721614251,3.24864272025363,0.00115957022090219,0.136419560498722,"ENSG00000286389.1"
15.502579771509,2.01112277726778,0.620142404036256,3.24300154960891,0.00118277567888741,0.137507614324392,"ENSG00000086570.12"
6.68433106448889,-3.43234009558705,1.05857848513554,-3.24240492678026,0.00118525486860229,0.137507614324392,"ENSG00000233111.1"
82.2359083852738,-4.18861010663644,1.29321219008637,-3.23891944318642,0.00119983456402772,0.138496055357846,"ENSG00000140835.10"
26.851742018667,-2.11285107029615,0.652994705967795,-3.23563277157771,0.0012137342365329,0.13939646219075,"ENSG00000259706.1"
7.74770110590312,3.30331323233474,1.02358916694324,3.22718658912685,0.00125013909677422,0.142323948714176,"ENSG00000115593.15"
100.624206396168,2.69457341947675,0.835885997445676,3.22361354025657,0.00126584105443368,0.142323948714176,"ENSG00000146374.14"
16.8485416836069,2.35771211643541,0.731875799076708,3.2214647887111,0.00127537132773664,0.142323948714176,"ENSG00000167281.19"
707.467546719979,-2.81728579077356,0.874031562867969,-3.22332271563417,0.0012671270789734,0.142323948714176,"ENSG00000233913.7"
7.83074184391274,-3.88536924810818,1.20583734778961,-3.22213377718841,0.00127239711211185,0.142323948714176,"ENSG00000240311.1"
10.4923623532046,2.49892022694601,0.775775090263003,3.2211916292631,0.00127658759511731,0.142323948714176,"ENSG00000255571.9"
4.23661287794461,3.23761008323443,1.00604386240012,3.21815996721104,0.00129015842179528,0.143134873386127,"ENSG00000167751.13"
22.136721487849,1.37563189187379,0.42764272408871,3.2167784329903,0.00129638673335936,0.143134873386127,"ENSG00000272870.3"
5.68629816822706,3.25715022029334,1.01468154219261,3.21002214473617,0.00132724746700932,0.145837696435086,"ENSG00000142224.17"
4.99159913176241,-4.05218800615068,1.26410010742075,-3.20559106226064,0.00134785391073582,0.147393306841469,"ENSG00000254911.3"
11.8333095929157,3.58628660662917,1.12203859641884,3.19622392498382,0.00139239004503816,0.151538449901653,"ENSG00000226321.5"
31.8728794629702,-2.32783100491576,0.729131673593258,-3.19260716441503,0.00140994616072912,0.152721893381346,"ENSG00000241061.3"
14.1320591486816,1.79940229970831,0.563957682454798,3.19066900884454,0.00141943793265424,0.153024782786852,"ENSG00000249307.7"
8.09762233594383,2.35694333158603,0.739300248173001,3.18807323196582,0.00143224258125113,0.153680301382604,"ENSG00000184408.10"
11.5665951915394,-3.35246402189019,1.05207878658088,-3.18651422749931,0.00143998405169293,0.153788950941318,"ENSG00000230779.1"
6.88269266711168,-3.97748298428127,1.2520423343273,-3.17679592393199,0.00148911781240539,0.158296686523373,"ENSG00000227437.1"
